sea_temp,chlorophyll,salinity,wind_speed,month,carbon_sink
15.734509910171486,2.188346775876926,35.8067047456774,9.560151314384413,10,27.99605812768615
-3.3742355548000798,1.0747140396868127,32.66451096771604,10.153328808024431,12,48.79472459652854
16.264069816550343,7.854450308522393,33.15506662373563,3.8409405836094286,7,54.23325662546016
0.9683443290552036,1.1249795781388539,35.90075316446083,4.016354721492019,10,38.612266708577266
-2.723194245515217,7.242282373068361,30.6145343800319,3.709868087184112,8,74.01553286075317
28.210993803866664,3.8565868977608266,34.16232497163735,13.041603443422922,6,24.19510370627912
28.79712115760958,0.7337838974377597,34.04750976961127,16.854652168492706,9,11.638359461140164
23.29390718407614,8.127300494315858,32.97650198486673,14.768017115270665,5,54.295242304924976
5.661481921067974,5.7963057023661335,35.80842248996865,24.44417963633371,6,62.44224448854232
-1.5814760097765648,2.3576151286357305,36.60023042934985,3.1468643064412967,4,56.79046451126658
18.94815592792549,8.946811743326679,33.257351033395274,24.661860157568878,9,62.822169978482
10.405337280886046,0.4525831387055146,33.193029356988795,11.666848347197298,2,34.20559075928687
-0.7286617804327413,2.018196081977629,33.514446107695214,5.465819694428442,1,50.17706402458182
12.331191853894456,7.52046927805861,35.06186821583143,23.582020650143928,11,60.746303666382296
-3.796401760967356,7.093779303098891,34.67642203489274,11.715332753614815,6,72.45416047784154
26.826214072757374,2.8927169372447805,31.55984464444821,8.68367388026301,12,26.089012472176975
4.057299356000591,0.6202487535278312,30.447267440195404,5.345252595448915,6,37.34705585082651
18.18827995238937,8.580780722249438,36.64477890871753,6.696886277895054,6,55.53434763425356
5.909887663129384,3.136976380699026,31.82748831813593,24.480487755680482,6,54.0548449451552
13.20238074122338,1.9571341492826522,34.47017679283414,7.599335997619358,4,36.12377513122403
14.134859777014789,5.160618223609771,35.79906601920606,24.445148093990127,11,45.31224181451334
1.4699059433934467,9.102271992824473,32.1019372538303,8.25537466530218,9,73.83936160847131
28.93546197175955,0.43546577843375345,34.4480338955985,5.785461639714049,7,5.14002971570517
22.12964881763901,7.658040880308877,30.755301688044575,4.584104572546183,8,46.51094729863927
27.88246295474662,5.724732279387089,36.789520110629624,10.296362631849926,8,29.763133685778698
26.318957264967707,4.25449116551817,30.40710792535438,5.92016121337568,12,29.469929057669276
15.926499258387981,7.4408044410506005,33.06722271688683,17.42344909567633,10,53.303050482400934
27.265598225809086,9.658244244416323,33.757734694420165,5.994293384099461,11,45.34680549347161
-1.9027624281828177,2.29206211162691,35.53337245064355,20.88492112494673,4,58.99647320033332
1.8594001846700818,1.4364736507211961,30.847899619506947,20.850281462204173,6,46.68899469242999
-3.4170448881311675,9.12881745222697,33.08565581698623,7.1381593512016535,12,87.06371857185135
6.386561576714252,6.689530774573037,32.09798098680417,18.838503262170743,7,66.93145232109151
8.60370513913187,4.37986021561966,32.18407500985338,21.438646899486333,6,54.48256117672309
4.497216112086356,5.732595702642831,35.45151541245676,14.753321098428666,6,63.73968140565125
24.005812820317527,7.45613905176244,30.038226615222833,9.158310271601373,7,46.59455848399154
7.4863664342756255,7.7303189870571725,35.243585489351766,11.024179667816977,9,60.03969814146626
4.832707839058326,9.198941808189646,35.67278901086174,19.655721625869546,8,71.20330841580731
13.994362910538698,4.268427888956227,36.30953570689448,7.3329365999203535,3,41.39969441710956
-0.06765212588330716,2.9341091001939503,34.38817262261338,8.36155835940485,12,51.25202894838209
23.07689432639139,6.396642667898419,32.334187297905686,4.019608406446268,3,44.686601835672505
-2.390727471208021,4.1572789927953036,32.99064312784209,9.976310075325065,2,65.69166925658718
29.541042781018106,5.945984539489779,36.788152576012,2.162878306237148,6,29.431229496250438
22.02856692538301,4.199857984559502,36.16830778505096,8.025861024727787,7,29.938634257940244
1.9550488536960344,1.5299578667817448,33.244681363696095,9.336984523696426,9,41.991122838185014
-4.806725900673916,4.694267516589584,36.601441049776454,6.386978310603303,6,60.728729408881044
23.541149995919195,6.909178219410328,35.76068412784521,2.533952978374704,9,39.89547820890847
19.7400070346666,7.992838076676499,36.30762903161856,13.041681064038876,2,52.55199593369307
20.515250881434557,4.933262767965468,34.78084064203145,21.62702924388677,4,44.13219085951575
21.9944621340081,1.6523789021040092,36.00357830423397,8.39111864501176,1,18.97952787556142
-2.4084371893068375,4.146877096494316,36.24236298934028,5.920039285503467,6,64.75198623656789
7.546300499049542,7.862939288416983,30.6441160917847,7.125955442262585,3,72.47171845315505
-0.94458291662046,4.128592706170728,36.75651883662461,21.54717953260592,10,58.138621102266285
25.208619905645772,6.965307936042223,32.335291691348445,13.195189740194941,6,43.24049917539814
16.815434438964527,5.072136816780898,33.07929656708349,3.269758781769369,1,44.031527690374524
6.5814308698427215,2.412231251093967,35.543326314349706,17.730541226386563,8,40.52787409941534
-2.775457739989173,7.961505080230743,34.654274139007484,3.8592233308362367,6,75.05164819876468
5.884381260048176,0.8421345407068703,36.2514193870524,1.5061100735559163,12,39.66627417294994
6.381416270936146,5.248902827551506,32.8040162554374,6.392121912447932,7,51.24065919138212
20.536216241832243,2.0889103424340494,32.61301714573311,4.202254487919147,9,21.46558185501644
17.31451149743246,0.6706562854137565,30.221821946789238,15.124936859366702,4,31.01397094622534
26.052445990171428,5.0293393708324885,33.239077636687604,12.114160183501047,4,36.39002066176764
11.527522380668227,4.995621559349236,35.06849539230376,18.10161376232168,10,49.637363344838384
-0.8142013921594407,7.069009016757208,32.10825102338351,12.789276256506147,4,77.0019218080119
19.963567552804825,7.447506930519049,33.23908559571689,10.475148380234693,2,57.617272264427164
21.627476701591412,7.277914886928968,31.535784379396947,13.155467260943576,3,50.45953091809881
14.64470191493237,4.09558732916755,35.40951464110022,10.862152827194446,6,38.490607204837616
21.983851298409636,6.316897872265626,30.42358092938803,0.927172347850988,2,44.94256055326776
12.282845872753676,5.769452426439603,34.937681385003486,17.017477824906,9,53.19755502343011
13.295649028369791,4.215617561169196,32.65258008221488,24.053258155361384,10,42.50730394364969
9.963935642549236,5.972126941859932,30.291172485709847,10.550838925901159,3,65.34330775632219
-4.110330563956668,9.472478767062626,35.9742871110425,10.593324594201167,10,79.43906547656087
-1.223800055234344,1.9289374368137735,33.41405304226816,1.1442219659311637,3,48.93084333457267
-3.899978500964301,9.057720957855263,34.195232787312904,22.259477117168707,6,87.60287959194693
17.274364394232315,0.5345551398319837,35.1242148406712,23.228034686573245,2,28.062657490385433
6.002459337671434,3.083892129016607,34.58552103100832,20.32847795035358,12,51.60014816059555
12.799974190764598,2.8814524861152826,35.11599809570228,2.6586367885464175,4,41.450288107687236
26.764826587413257,6.263651078809057,35.335971792045,22.50559202884848,1,40.80110677698304
3.725228020210624,1.3122495177729032,34.124060713952275,0.5988915848760212,4,41.34773624159381
9.36340230624704,8.823476118397537,32.5594648163543,11.114358080907719,5,71.57228169541499
21.444289849006704,8.285514084650412,31.7019950480144,12.515591352534864,12,54.40901271720339
3.007935792206787,6.520658196852778,36.32032265656951,20.850052525658473,5,70.07663909531529
-2.305703155992245,4.584138317921978,36.78947391246754,18.771480336349274,10,58.93236090077989
5.141300851981882,9.329560421420783,32.50363928568746,19.927422412497144,2,84.44543657086
0.6427450538901542,8.30746554720556,30.786175103506103,21.697523738934365,9,79.11045162847363
27.539417831990058,4.993151480812449,31.55776128981502,11.901773012318143,7,32.01962088134999
23.284213284754593,7.018733544543112,34.69467142191033,19.506308837929286,4,47.06523245167373
17.16913147786482,5.669299521796845,31.210533589708316,1.700827360135973,5,41.37343230633425
25.50112065657012,5.879422383882646,35.46085591142692,11.11366056876347,12,35.80882393326647
23.128522691469005,3.3097606943747127,36.461211679123,0.7533168717410277,11,23.032661158721897
1.5299520610112545,4.6208460462489676,36.74556060555193,22.88287663296485,1,61.824576575579215
26.239564947149223,0.7812143078974421,30.065278541824235,23.96034454882302,10,17.02997570113829
13.876978467047774,3.573486916645925,36.70707915468092,2.0984765072040696,5,38.866709083311605
23.26040543074219,6.958285153621519,35.18136093390732,13.315666110194012,11,44.20990466399242
26.363195497322263,9.532160305061863,30.588351625846617,8.128490158421728,6,53.732429846145656
6.130121624015235,9.630641127630202,32.90668328145109,8.563357116571952,5,75.80566335775892
-1.1481826415313137,5.557228691248916,34.90031832205656,11.267501534387117,6,64.15332087355688
2.9777306889679593,6.06622251809582,36.69679844862735,3.126649131363768,7,59.40532956736927
9.948772601918972,1.857211855009675,31.148989755279747,4.519254969597816,6,36.80962756886832
23.630516807287258,6.953081080935307,30.894132973488677,14.434216503198618,10,43.35928199313565
25.12557041397202,0.7065879267438624,33.30642937283315,0.46889773593720707,2,18.466457975087806
-4.7566754314083255,2.846856857994445,36.776692256169426,14.995025550355018,2,61.20173037418476
12.8761555902148,6.683633472854423,36.79965450680607,7.972929694666734,9,50.128330178079686
9.609385110207265,3.103101315434893,31.595403187370366,20.80516037010004,6,51.466400869084694
2.7737733664755586,0.4984687411445432,32.2354300358002,15.000162693217096,10,39.456830207114656
-0.804712143321102,8.318704093509638,36.356223899512585,17.7022800178043,4,84.4294808053156
6.816530999126979,3.1033000713456307,35.14389043596445,2.860629530948633,10,36.028194837913055
28.001839636938172,0.6310522485867842,36.80621500060333,6.646559117042214,5,5.616936408811738
6.312102620726433,0.7478816450286518,36.25203854110888,24.916740224300916,12,36.9469842869505
13.157671761017813,2.517587987887536,31.505672352196203,10.841306172730594,11,36.30413317232086
19.605663561331223,1.7801594722152625,35.31808801588878,8.97163013310524,5,27.71241402511609
7.727036083275289,7.743001177801508,30.339956620920816,21.846383974431856,8,67.54422517797254
29.012372895233625,3.2168404666703445,35.72482945119032,0.8268652215783712,5,20.402479585499538
28.685655322973894,8.046957850398325,34.21089733711226,13.369334041902988,2,47.21760590489776
3.812380353887745,1.738459978231528,36.69270673845523,5.256430344648108,2,41.96572952743551
12.40369770623349,4.928791795440838,36.72022718828355,9.20381978634408,5,52.704535245566206
5.530740843586939,6.880371335531288,30.355705763170487,4.9944267967582,4,70.5073628808398
4.969417303211367,6.519908538658549,31.123650398890376,0.9455689887176932,2,65.93466879519093
-3.708956842591352,6.011294099302687,33.38944933123084,10.412803349213917,6,70.79018168401066
16.33475168929639,9.248216019311698,36.15645467462304,19.73007552987724,8,68.96755939638126
12.593765813010151,2.285251477067444,35.701115996072396,23.798860815672274,2,38.956560220398714
-3.1982437062503726,4.937192044621054,36.75059018446245,15.596324365250307,10,61.246382082312
4.7526262482814,8.839925500724087,34.32658881977939,9.720927308818036,7,73.14304406850023
26.78930600883288,0.7789376559515704,31.795944636931345,19.246381838682556,4,16.458100614860243
3.3846661733440353,0.5588826825307525,30.17574647653624,12.630599585730524,5,45.08722087525467
0.07132052319280824,2.3330228755829143,31.560485435043844,9.19050699726654,2,54.45306318166626
12.130846609714705,6.330212195380184,34.72691238567537,4.477242313824367,11,52.495731057646545
29.497765893871026,2.598796264498069,36.483923763401094,19.903249608426435,10,14.921033993494625
3.4719345029025153,1.9023988380879897,32.246325671157855,12.510644762925416,9,45.25955813526903
18.52474415920575,4.58802315358292,36.12993031202507,24.095093532776573,3,43.68746597892722
21.656686536505116,6.135980687694115,32.7642877383881,20.047740008717998,10,42.83127028361698
3.317314039733988,2.485577070167404,32.15789874557985,10.500402978556926,1,54.88659869327543
20.487572201415084,3.0069118672374207,33.56190969964073,18.52125102168643,4,33.9041802557744
7.872409645173862,6.135593048115139,33.095914446867305,11.334787321301775,1,60.48967497644231
17.13070407077528,9.457384219894527,36.39659907961913,1.9966432103566163,6,58.920363719709435
17.173539876631313,6.747417274380883,33.27779863185688,12.91702628895547,4,54.62008111438985
13.752113942616546,7.8290414358456,31.94134771056153,21.64321548835374,12,65.40630915235043
-1.8398580480957092,3.668100947554688,35.89795904251333,21.38603296292541,4,61.50581773747463
24.23558734562333,2.7225435938446605,36.99124658161697,14.374172840999366,9,19.340319751704737
6.2273022740107535,4.542677432026226,34.53719993426927,9.50058841037125,9,53.22422556395716
1.5281478639948984,8.071328287116737,31.75322958255451,0.25251505775929495,7,72.63937935110587
-3.572870045583263,4.562996417905558,31.671705539092255,7.785244473487818,4,67.7837105382507
15.681253011588463,8.46725408789861,30.40394687350682,24.745214432693356,9,64.21423865502913
18.714752664479885,9.88771980695127,30.541051269598594,18.16227583232486,5,69.9883873867921
-4.419425987525035,0.7202666573033634,36.40488166627934,17.93971409562657,10,44.65551485452405
12.923257040474834,0.4541015608370369,30.675409749346855,19.027084758294027,11,32.47387365446217
2.9273521319278286,1.4958970291336182,33.39040693793745,15.502834583548609,4,41.413210898938374
17.581047664330747,3.843696757343462,34.88685245785225,14.646466429375199,5,42.72040034924483
1.1028250151747008,1.310422091454324,35.95248347941522,11.340481384060364,9,39.2428165829623
19.18282083358631,8.70664477618756,31.198896651776092,11.098349841742175,11,58.60071564307307
8.53573712051881,0.23146251027063802,33.064450753877495,21.771211385929966,12,34.13389063711569
27.78554960578571,3.157927163358225,31.760361365096443,9.836406542419512,1,25.112934897636446
-0.18676695489023665,1.8469462949420534,31.790761629766212,21.00729460169304,7,46.18948774953007
6.9373222867590485,9.315393301575323,32.12687515240673,20.943360640623425,9,77.09260392637485
-1.0284267565793828,6.69481004890028,34.10981350092927,19.272454983537777,11,70.46227717923692
27.364276639749697,9.120302564513745,30.11604230179912,0.9410599965861549,1,54.763908127178865
25.706877368334336,9.723287103103933,32.861364004208696,3.6993061100904945,3,60.235442447905676
4.027956970030447,4.970982436773692,31.307810946629548,7.8676285546628755,7,61.95725722037599
18.099441611196266,2.3431910804802625,36.769829559588445,21.188333556487045,4,32.678726124862195
23.602777007042555,1.9372878619658929,34.07910411475217,21.831484533904145,9,22.900791059694512
14.432028405981182,2.229188616858405,36.07666828181226,1.0389323588873038,10,28.048453067914064
13.537770242460226,7.085933076220029,31.369829907387285,8.118113828214971,11,57.95759801402319
3.4648301815158096,0.40445728123000735,35.67010989526651,21.259605115951764,8,34.64562732544252
-1.7414031267935277,0.5136107303271487,32.903477229136634,6.242331225880957,10,40.05532291837524
26.402551528366438,6.0814294238315005,31.243862821945818,24.400082664928295,4,45.31394574469573
26.514632000716567,6.4205714673740655,35.328716416717626,12.232594164400684,3,42.21612875793192
17.158551004564377,6.652629243224601,35.334077683306965,23.43281723496025,5,53.515042121912806
6.8660426867045246,3.7188050458859125,36.971215348048425,10.720659859131572,7,43.04432320769729
7.222335111443131,8.059448887141532,35.46656083258715,8.094973177190749,6,63.9952430107792
20.408448760458377,5.336245877266176,31.016870735489896,9.06025438022132,7,42.79303210751807
26.3988590983402,1.0546563000941944,32.257813192500095,22.10751456326683,5,22.78997232565601
26.048024849279106,7.970993070673452,33.16208842103802,8.267234657208316,12,50.18730160815783
22.295644105016834,9.530677862704582,30.886569639968567,16.73365553649276,2,63.14756571519828
17.471107615400072,0.6003631300235868,35.5162728211347,11.746067053114615,5,21.051076337157642
-2.0551012251732907,3.913513387005799,33.6868897653881,23.54177971817119,7,62.05505243445305
0.6570049933114817,4.875160448347477,36.611146983670274,3.984086801778525,1,58.817903578157235
26.449396598447773,1.4647076007831694,34.12515701168074,10.716420752546055,5,17.933329841972366
16.225017088085647,8.67708947782877,33.660293586167775,3.1158452975780486,4,61.02762949192616
-4.678103193417963,2.84149644890044,30.49997607053005,14.453483549004728,12,61.403350839700664
-1.4484959996888764,7.830085399381601,31.045421334612044,10.072479783451934,12,79.01051724023853
18.222561918781953,6.709944820283161,35.946682537349055,1.5234308121104156,7,48.18101969201157
-4.822844565382346,5.980458224670234,36.93473184478066,21.24595274416883,6,77.12986636475215
0.628281799612453,1.921428486965544,32.90625395128789,9.387869571660973,7,43.5616194050711
14.205682627830516,2.207035205509057,35.6706025860745,12.340768523761596,4,38.778387560563445
19.216331919244265,0.47348404746569317,34.39310036431456,10.187833387089459,5,25.68064487864384
17.818644082591018,2.407124297822664,36.713414915701996,12.216316961249154,8,28.158236225979476
2.849425831119593,3.454436094605141,31.666960648108653,0.40812994170252026,3,57.88982383269151
19.926272747163754,8.331453038624254,33.8138502010556,20.386488232699374,4,62.984152576179284
3.3037180623880023,3.6639266671480533,32.86157072839817,8.307700298653591,11,50.95037323838276
6.38898943557437,7.546217827656064,33.79201183160111,18.11154411065359,10,65.6095961658573
21.127199179130844,4.3944228129548755,31.882006583931986,1.6221698845282932,12,35.89477229211688
17.737151466652513,7.848683119938884,33.48422313901021,13.095631312452284,6,56.20278397596312
24.72281936729623,9.762716004370398,34.373629027073356,22.719799301768433,7,60.830442873221415
18.01645123051202,2.398415580575801,30.568511187996446,9.956200887592187,10,31.873655572386056
14.890801116741507,8.623416119638762,35.20091078365336,4.931475252100764,9,55.712960201519
-1.7213831260167636,6.218240863057747,34.945660742122925,2.477028927877431,5,70.26709191065206
7.870053107080173,8.172942615886548,36.1632032101604,21.477199087202315,3,69.85720768194213
4.282082868860391,6.515859022678052,32.98099586266948,5.970155683990436,5,66.46247852410464
3.5396375182679254,4.2394950727415015,30.431683928303023,24.37677778746628,2,62.114554921622556
29.055369416335594,2.280749394417904,33.23022790315181,6.195569583197694,8,15.205071272735138
8.758420363336615,0.7003522533116502,30.96326420443373,12.024774893569996,4,35.23770361710635
26.221629431198966,5.35518364460717,34.53212769465272,11.449853294979173,9,32.0974808486716
17.0898519099042,9.903260945268656,30.32992066891914,1.550240484162685,3,69.7379137350269
22.818395623957695,7.380418050142063,32.61797484359386,13.295985495436197,7,46.347957134167636
12.592298258681723,3.273455413990166,30.579900289412468,16.816024492213426,3,48.0691687586915
15.191635961922568,8.272048000867352,30.023565038501225,18.55339158228046,11,64.14509459240584
12.238119283660236,7.689840001764066,36.72390056731114,13.064793907773229,12,58.11791380614532
1.8335045729315578,2.816357933534568,36.972891436183964,20.314629128033815,4,53.523211944392116
20.285824034152686,0.14307489794234685,33.88852066072269,18.802437546097934,2,21.621653753281127
4.827032685429952,1.181626385339496,31.67269094961839,4.849357802180523,6,38.9825977874431
-4.148941174899115,8.773061903120576,36.3776932576606,10.040042047462672,5,84.90458742092551
17.591530356750873,8.365630353048717,36.46125617953275,3.564546280217767,12,53.72901860543684
1.1988737792467132,2.9520900087836246,35.98156223819494,3.3355913442730367,10,45.083816121746565
27.916050452352003,2.8519542628442043,33.810589891971674,17.80318386558029,10,19.419260084645558
28.38750019509056,7.928649871024711,30.522915126272192,13.261478309439623,4,48.931802156042515
27.0202536577157,9.37737469895422,30.619072492757585,15.023745211952564,4,56.526086694638266
7.955554508940553,7.7913725679759995,36.276338513988584,18.304607081814726,1,67.02882075287408
-4.45901842148964,6.055786770307615,36.130787932200604,6.930873304043669,12,69.7326131852346
27.49114969057039,2.4267135033180454,33.040780744268524,10.034048966316393,3,23.332692956720155
9.986445191106002,5.257479140952607,32.29708233633498,15.17007722459052,5,54.210897942772284
28.832918666528435,2.335118585932646,34.50886744100872,2.4157245354590295,2,21.024566452184583
28.726699198123846,8.080114200967737,35.648915637788676,20.826352029881427,7,40.7562998057869
24.855330941357604,3.8696107951773726,35.12179459436275,8.586240604721901,3,29.796418070298948
5.3057112224355,8.336972169940262,34.309220566354945,16.468824600870988,11,74.11327102393379
8.478420501067385,3.816092179827253,31.62057731111382,24.889122546420396,8,50.19444654945088
24.789783503089993,8.241494051998913,31.837534084545005,11.884061134432889,2,56.38107450341949
6.092270180469718,3.3331781516524197,35.06847236978391,5.376211232227471,8,43.11896163699669
0.9322461340132371,4.401327046176698,35.618338967157214,5.410834969546197,5,56.21302296216161
14.488044186042256,6.154884193426575,30.81294631669713,1.509405404649511,9,47.73731021752221
27.765417095627335,0.7028761402991868,31.311079333979144,19.177057524911504,9,15.543474186852672
19.361042883624055,9.482070618154644,34.7632918352416,7.335783502300683,6,61.084337554457576
14.952140953127774,5.736057861238032,32.72290611229981,4.31814406340206,11,46.664634861829896
-1.5988227180231012,5.0782001469080225,33.943050070897215,17.842400845388042,3,67.07232984223616
16.52525293447094,8.39393971119912,34.303704668589454,7.728416035353352,12,59.58261086887758
29.651884753649213,8.657627298968276,35.43342427087132,15.011723691609724,1,44.72675427284097
-0.09705946672165933,5.22260404529016,35.64001865501835,10.445655345883473,1,62.23500141915292
13.141537832730787,9.272623257936374,31.960673716830197,8.35381824199425,5,65.41066541267061
25.70805751747844,0.6473776607648063,33.789077102455195,12.235739888473992,12,14.018764201252493
20.926901621397157,1.1322579225121754,30.864667570353163,7.844830984304929,10,17.560262314739713
19.39555093483438,5.967882300144401,35.894106180882844,21.764122978562927,2,45.76904937840964
19.586942939548823,3.540658617935837,35.91813556833237,1.8260076106281025,10,31.04623464344912
7.582190292691431,4.642251661891988,32.096540032996195,0.7538406236726136,9,47.81172547871701
5.275714549257268,3.2807921789716654,31.124341451954297,10.159825684587986,3,52.66418597974229
23.327640441747977,4.047253114449356,30.490642447401868,4.321090874724559,4,36.31743227089843
23.353968813771328,8.226463471462996,34.0248350933811,18.593161375571874,10,49.23699147490278
25.34753115030363,5.934761998543046,30.63999670279916,8.835847768078645,10,37.3692358617087
26.963419339476495,9.973445492834983,34.7641639123442,6.535942804052347,2,57.52996408965758
12.896983960132822,7.86879197820963,34.74688480723903,8.984536580070737,2,68.52299496969869
12.553070314051986,2.7366625410182666,34.29791184992137,5.487098282750652,3,37.972404976387594
22.94033126383713,2.643451177266962,36.13592351304166,7.491311974996131,11,17.311715364024312
17.74873757722178,3.3589827011700715,32.64796484910392,14.199632134259414,6,35.54027555679631
19.568840704019618,8.432594806477427,36.31588707837204,21.600813648960525,7,56.41692404643178
22.852743430263537,0.272876506505656,30.258477581922914,9.271733972919517,5,19.58239731597705
26.15018696361482,2.301812788712577,30.78929891544985,8.016794431103257,8,16.959484459788158
6.8298304898037525,9.04918420344267,32.885438937629104,19.544746966122663,1,78.34101860322544
8.14540334239804,6.39896436083252,34.15795113082002,0.560659588948903,2,57.04093363975178
-1.710632105569585,2.268470955010564,30.22662945647556,7.551908135295585,5,55.229460937065824
15.23980493486609,2.1914496823258034,33.972041299969845,11.304270463605844,1,33.56232773210171
-3.742020417114027,8.626181017594305,32.15178821538122,15.016541921227713,11,81.59139121045295
11.295930634636104,8.937575082770465,36.210027654682804,3.9015382444673423,10,60.245123843059645
13.992562214765183,2.561310909621153,33.732992141681116,10.82135995138228,7,35.67060247645498
5.028943824489954,4.205103580765322,34.11525735752203,14.157511672047612,3,57.444947809793355
15.679164119915377,8.345957386283171,36.61935267780419,12.756261461840058,6,56.454699232086945
-3.93249125213327,7.710074386098854,35.34919718658215,14.363776951164237,10,74.05385521508663
-3.692813393777495,8.139161065660845,33.06791286302736,16.55995668653805,11,78.95242406885707
23.79101962308804,5.183981907879688,33.33815730469214,9.484316728288045,7,31.861888010536905
7.6066724493942015,9.115490483051731,34.53546707991579,1.5908935443998158,5,76.71698378643364
-0.5528820571840329,3.2595154395443524,31.40139451655359,1.3889070576563356,7,48.514735638936635
13.278514101918152,1.5667213434751803,30.62055588345886,21.46786617549557,11,35.088201427459644
21.94977435845138,7.087323325648648,32.17865561161933,16.93548042071363,3,49.96099046524043
2.553735962389511,5.393544160068964,35.44867958555361,19.104617062931347,8,58.004739459804455
16.80116665366501,8.54585768809481,31.801266591389656,23.220115498255055,7,64.13567220559828
-2.01283872521812,0.8115924912471495,30.915314402351438,18.763610082640945,4,54.09372933225093
-3.1911397590987307,8.436924034380668,31.53315818923582,17.307531710364067,7,81.90828098161175
13.59741210488518,2.9329465320882218,34.75281038403995,16.393963472660033,10,34.931261750297445
13.922229256353727,6.54855667168183,34.29763639685463,6.46433461689527,12,52.95105787575346
17.31004655243723,0.4012878907825579,34.818204981075056,23.932351793688937,11,18.668655582582034
20.413196680293154,6.095812963036007,32.253706858762676,13.551107701649237,5,45.377903107026775
29.154822781188713,7.1727168918733595,36.3059928885329,5.5518473654651785,10,32.805083796876026
13.070512190541837,3.687502145056203,33.16239250129702,5.245655276820077,5,42.71327628915113
6.303476552943609,2.154107052621402,33.5959912234886,20.381647787351,3,47.204401471475194
22.831516816904628,5.37630676603545,36.64165583201489,6.2552150364069945,7,34.40434052859885
4.479128794172597,8.331908044356465,36.85494087561483,1.0356599468960448,4,73.31312831199865
10.363999724697264,3.235473582966508,34.63079908141586,10.710306820866174,7,41.387813344955184
-2.2540266530206914,2.524692975212796,36.61369234803054,20.43376136832195,7,53.545547364443266
-4.112723980458987,2.7893530863768765,33.790551704383105,10.360991029650235,10,51.89943615343772
28.692694513727375,9.491321529166644,32.1509806189674,20.088689440048356,4,52.51297909533439
24.259304217927205,3.5927691576455967,32.20564999176579,20.680274394042506,2,35.99045530515881
19.35909721327943,0.03604239888287175,33.912584129176416,21.442679069735185,6,22.320270244068354
9.313353054499446,7.816812079596197,34.23525284458639,14.722496019150515,6,66.65666171066586
1.0653012024796018,6.992747953353902,33.077319489438246,17.486769254310644,5,74.07949991908096
0.4752964934880115,1.2856826460296888,36.18640038458291,6.546476520914396,1,46.79887878531833
3.758501435760836,9.849042491349124,32.986872830994855,2.492448575409825,2,78.61351945486898
14.222933264714218,6.080622853051112,31.913965528983674,13.319513104502114,7,50.923401610293126
20.01085729450218,5.007794909406015,30.05587314840478,0.26454731494985617,3,45.016588398996035
18.106908185120595,3.8221926762289105,36.79398494710346,11.643446273809168,7,28.67691824737098
4.797686393108,8.98672755563638,35.77019298200061,2.5523405017393945,2,74.59460494881066
28.420284823211794,2.4396348141856325,34.3089170927973,2.710507495126613,11,13.48113483485125
20.826392084351898,2.8576890021990184,35.81379577732423,21.769585397136222,9,28.003304164127872
